Time,eco_fiscal_result_month,eco_fiscal_result_12months,eco_inflation_month,eco_inflation_12months,eco_interest_rate,eco_gross_debt_gdp_pre,eco_gross_debt_gdp_pos,eco_gross_debt_R$_pre,eco_gross_debt_R$_pos,eco_net_debt_gdp_%,eco_net_debt_R$,eco_net_debt_gdp_%_federal_govt,eco_net_debt_R$_federal_govt,eco_balance_payments_US$_M,eco_GDP_R$_12_months,CHN_GDP,UK_GDP,US_GDP,Brent Crude Oil,Coffee,Iron Ore,Meat index,Orange,Soybeans,Sugar,exp_DIC_y,exp_DIC_y+1,exp_DIC_y+2,exp_GDP (%)_y,exp_GDP (%)_y+1,exp_GDP (%)_y+2,exp_US$_currency_y,exp_US$_currency_y+1,exp_US$_currency_y+2,exp_basic_interest_rate_y,exp_basic_interest_rate_y+1,exp_basic_interest_rate_y+2,exp_gross_public_debt_y,exp_gross_public_debt_y+1,exp_gross_public_debt_y+2,exp_inflation_y,exp_inflation_y+1,exp_inflation_y+2,exp_net_public_debt_y,exp_net_public_debt_y+1,exp_net_public_debt_y+2,exp_primary_result_y,exp_primary_result_y+1,exp_primary_result_y+2,exp_trade_balance_y,exp_trade_balance_y+1,exp_trade_balance_y+2,CNY,EUR,USD,bud_fun_09_initial_value,bud_fun_10_initial_value,bud_fun_12_initial_value,bud_fun_09_spent_value,bud_fun_10_spent_value,bud_fun_12_spent_value,bud_group_personal_initial_value,bud_group_personal_spent_value,bud_group_invest_initial_value,bud_group_invest_spent_value,bud_type_mandatory_initial_value,bud_type_mandatory_spent_value,bud_type_amendments_initial_value,bud_type_disc_initial_value,bud_type_amendments_spent_value,bud_type_disc_spent_value
01-08-2018,-20850.51,-92039.33,-0.09,4.19,6.5,84.46,76.02,5804033.47,5223985.95,52.32,3595765.86,37.1,2549295.08,1318.9,6872186.2,98.4328955574067,100.162303482721,100.297672667796,163.826126224084,76.4226570143362,116.147046199073,97.2609949239159,94.7034774849826,87.3043422175104,61.1481198899954,67.0,72.0,76.0,1.5,2.5,2.5,3.7,3.7,3.7,6.5,8.0,8.0,76.3,78.55,80.4,4.11,4.1,4.0,54.6,58.0,59.6,-2.05,-1.5,-0.95,58.0,49.3,44.54,0.5501,4.3741,3.7491,,,,,,,,,,,,,,,,
01-09-2018,-24291.86,-94104.23999999999,0.48,4.53,6.5,84.44,75.99,5830451.93,5246734.28,53.2,3673267.23,38.17,2635318.93,3867.9,6904478.5,98.3163102686864,100.12986227964,100.220505317185,175.609188555366,73.9624092473348,117.475925794447,95.5039486362977,90.2903235372947,84.484980970886,62.6826825629556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-10-2018,10197.07,-88874.47999999998,0.45,4.56,6.5,83.29,75.29,5786986.95,5231391.55,54.3,3772984.29,39.43,2739822.1,4418.8,6947915.4,98.1931826352317,100.114309929633,100.138430367543,179.203934490499,83.826752899042,122.977041884796,99.8948592221714,84.1883316167423,87.0819135778018,74.5221813423648,67.0,76.0,77.0,1.35,2.5,2.5,3.9,3.81,3.75,6.5,8.0,8.07,76.85,78.9,80.5,4.3,4.2,4.0,54.26,57.95,59.95,-2.0,-1.5,-0.91,54.2,45.2,44.54,0.5864,4.6592,4.0273,,,,,,,,,,,,,,,,
01-11-2018,-17072.7,-105580.72999999998,-0.21,4.05,6.5,84.07,75.69,5869781.56,5284132.65,54.12,3778639.62,39.03,2724795.94,2704.4,6981676.8,98.0662640992849,100.122358630528,100.066187910729,146.916578337691,83.6839233827151,123.444410660722,97.8560493326448,81.9699292841888,88.854578599638,72.5181798413575,67.0,70.0,76.0,1.36,2.5,2.5,3.7,3.8,3.78,6.5,8.0,8.0,77.0,78.85,80.4,4.4,4.22,4.0,53.9,56.4,58.55,-1.9,-1.5,-0.81,56.41,49.0,46.5,0.5343,4.2142,3.6973,,,,,,,,,,,,,,,,
01-12-2018,-32754.81,-116167.37,0.15,3.75,6.5,84.78,75.27,5937903.82,5271982.26,54.72,3832957.88,39.46,2763702.35,5285.3,7004141.0,97.9393067132465,100.156982474955,100.017569307148,128.547654625153,77.5504048389315,117.654806633835,99.0383820484796,80.6943479429705,91.1154697664979,71.4000392738437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688366706454.0,119850444735.0,86436003293.0,683340949276.0,119537498205.0,88153878118.0,297847716165.0,297554893536.0,54783075781.0,55204938859.0,1462865274296.0,1455764220722.0,11845084613.0,127761399769.0,11312242777.0,140454105490.0
01-01-2019,35606.95,-117090.46,0.32,3.78,6.5,83.34,75.43,5859272.22,5302682.27,55.02,3867946.08,40.12,2820752.46,13.7,7030172.7,97.8153755160725,100.211345211671,100.000175093596,132.976954284715,78.343141653511,128.403918891605,103.052968816835,71.4619796306793,92.0239507586543,72.1548456653051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2019,-20612.48,-118698.16,0.43,3.89,6.5,84.31,75.52,5957862.23,5336549.58,55.18,3899150.46,40.15,2837054.27,1703.6,7066762.6,97.6974088471775,100.27535099086,100.018159814854,142.824577087133,78.4021069273572,149.559830528134,100.441609194866,70.4957801673854,92.2240835475949,73.4577723543867,79.5,80.0,82.0,2.5,2.5,2.5,3.7,3.75,3.8,6.5,8.0,8.0,79.0,80.0,81.0,3.94,4.0,3.75,56.35,58.3,59.4,-1.4,-0.64,-0.02,51.0,47.65,42.92,0.5449,4.2121,3.6694,,,,,,,,,,,,,,,,
01-03-2019,-20399.61,-113566.57,0.75,4.58,6.5,84.86,76.71,6007918.66,5430959.0,54.83,3882047.42,39.95,2828396.41,2880.8,7079611.5,97.5881355103112,100.340927561792,100.07276747074,148.498838795759,75.6155902052126,148.674370373164,104.862721670125,72.3503738663287,90.7721211159378,71.3668794403548,80.0,83.76,87.42,2.3,2.7,2.5,3.7,3.75,3.8,6.5,8.0,8.0,78.95,80.0,81.0,3.85,4.0,3.75,56.15,58.35,59.55,-1.37,-0.7,-0.01,51.0,46.0,50.0,0.5643,4.3079,3.7832,,,,,,,,,,,,,,,,
01-04-2019,6132.96,-112793.66000000002,0.57,4.94,6.5,84.44,77.12,5999602.93,5479642.9,54.87,3898797.52,39.91,2835881.64,3981.1,7105477.5,97.4901588632425,100.406784129349,100.160358894049,158.556729743841,73.8467198721899,161.358648075222,119.836924256695,64.4269724111178,89.3984853133809,71.9062604623166,81.89,83.38,89.0,1.99,2.7,2.5,3.7,3.75,3.8,6.5,7.5,8.0,78.9,79.72,81.15,3.89,4.0,3.75,56.2,58.2,59.4,-1.3,-0.76,-0.2,50.25,46.65,49.9,0.5765,4.337,3.8682,,,,,,,,,,,,,,,,
01-05-2019,-13189.83,-114863.22,0.13,4.66,6.5,83.59,76.55,5984046.36,5480569.48,55.05,3941330.33,40.13,2873094.71,3818.9,7159220.2,97.4109539389452,100.473614318226,100.274758021832,156.145902489421,73.5773569865302,173.756575026481,120.112876744905,58.585793172091,84.1756761870095,68.1969316060478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2019,-12212.15,-112123.91,0.01,3.37,6.5,84.75,76.67,6078713.86,5498994.83,55.69,3994529.3,40.75,2922568.84,3603.9,7172273.7,97.3594841280067,100.539436332351,100.407246792023,140.216937139849,79.1769483082739,187.056506842757,117.299406887642,61.0339571655682,90.0492437673403,71.246581418194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-07-2019,-1401.6,-110848.56999999999,0.19,3.22,6.5,83.82,76.83,6045103.92,5540964.87,55.72,4018959.15,41.31,2979640.5,326.5,7212261.7,97.3460724693244,100.595020305034,100.544654369035,142.687426790126,82.6845992598257,204.194599278076,114.218176072569,60.3034239496437,89.7335892985764,69.4487709145137,85.0,84.36,88.0,0.84,2.2,2.5,3.8,3.8,3.84,5.5,6.0,7.5,79.0,79.9,81.36,3.8,3.91,3.75,56.19,58.55,60.88,-1.4,-1.0,-0.32,50.8,46.4,42.9,0.5577,4.3189,3.8193,,,,,,,,,,,,,,,,
01-08-2019,-16459.37,-106457.43000000001,0.11,3.43,6.0,85.22,77.56,6172226.23,5617716.11,56.54,4095014.42,40.09,2903771.35,1332.6,7242726.4,97.3842535436629,100.629327163344,100.673595837735,132.252447889004,77.0749250740758,159.651149153791,113.668269954651,59.0179015438023,86.743966193618,66.6534266742536,85.0,85.56,88.21,0.82,2.1,2.5,3.75,3.8,3.85,5.5,5.5,7.0,79.1,80.29,81.05,3.8,3.9,3.75,56.1,58.7,61.3,-1.3,-1.0,-0.5,52.6,47.43,50.82,0.5552,4.2363,3.8296,,,,,,,,,,,,,,,,
01-09-2019,-20631.08,-102796.65000000001,-0.04,2.89,6.0,86.04,76.60,6268086.56,5580374.85,56.54,4119034.74,40.42,2944328.62,2192.5,7285028.2,97.4877041541942,100.635850810484,100.784394852384,138.492084538961,78.6708360261008,157.537102870115,103.842384908356,59.7892149873071,88.9019744618333,64.6263549809241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-10-2019,8544.81,-104448.91000000002,0.1,2.54,5.5,84.97,75.79,6221833.57,5549355.51,56.42,4131475.84,41.02,3003316.76,598.5,7322471.5,97.6676855304784,100.62063250722,100.87564546031,132.281557912406,77.5459693644298,151.262132713717,108.495585986962,58.4862203733923,93.7041207025919,71.2133047542843,83.2,83.2,84.0,0.87,2.0,2.5,4.0,3.91,3.92,4.75,5.0,6.5,79.01,79.6,80.65,3.42,3.78,3.75,56.3,58.15,59.8,-1.4,-1.13,-0.6,51.51,48.0,47.13,0.584,4.563,4.174,,,,,,,,,,,,,,,,
01-11-2019,-18177.16,-105553.37000000002,0.51,3.27,5.0,86.56,76.19,6364641.87,5602290.22,56.99,4190113.83,40.59,2984296.59,1816.4,7352770.7,97.9344433095712,100.59445030361,100.948568147168,139.059341694656,86.0482432437193,141.559791533868,118.347856052066,58.3216669298824,91.7980063621583,72.7923959726871,80.0,80.0,83.2,0.92,2.0,2.5,4.0,4.0,3.95,4.5,4.5,6.0,78.9,79.15,81.05,3.29,3.6,3.75,56.2,58.15,61.0,-1.34,-1.0,-0.5,47.5,43.0,43.4,0.5654,4.4445,3.9786,,,,,,,,,,,,,,,,
01-12-2019,-16100.33,-88898.89,1.15,4.31,5.0,87.12,74.44,6437298.67,5500104.16,57.27,4231844.48,41.66,3078019.06,4278.2,7389131.0,98.2915102208951,100.566732452941,101.002787758956,144.963444824722,95.2326083207442,155.343595056545,118.245731897676,57.9832849216542,92.3471591827854,75.525139162779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733948102977.0,121233402971.0,96821271511.0,726153289828.0,124777341942.0,94909470353.0,325935742902.0,313264588463.0,53085736012.0,61395133911.0,1564482018985.0,1549028941011.0,13723759764.0,123958683374.0,12973870237.0,168488873965.0
01-01-2020,45469.23,-79036.61,0.21,4.19,4.5,86.55,74.76,6425866.29,5550452.1,56.87,4222098.35,40.14,2980128.07,-3622.6,7424412.7,98.7351273514002,100.54044381831,101.033466960836,141.748014769837,87.2415375248402,162.58359295364,111.306007452808,57.578697737903,92.9344819535011,79.6450537868467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2020,-26892.93,-85317.06,0.25,4.01,4.5,87.04,75.15,6498845.38,5611015.18,57.32,4279750.33,39.47,2946934.21,716.8,7466099.9,73.3372610636564,100.514175325975,101.031871312834,123.540685924446,82.7029496139502,149.619592990384,105.222282508341,58.0155238341614,89.7221380538845,84.3844357293925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-03-2020,-21380.17,-86297.62,0.07,3.3,4.25,85.6,76.78,6420093.07,5758363.33,58.12,4358648.27,37.11,2783301.61,2090.5,7499672.0,99.8108815877756,91.5195029858474,94.7898451407372,75.3060522883681,90.5317911206105,151.385302102319,102.901674373801,63.5847468973268,88.0425009885326,68.3632298705055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-04-2020,-92164.88,-184595.46,-0.31,2.4,3.75,86.53,78.05,6449801.19,5817892.36,60.22,4488713.15,37.77,2815307.93,4877.1,7453733.3,100.397493249494,82.1798246919353,92.0545573117914,59.5589763606266,94.3789483511496,143.00303466984,91.976404156661,65.3648790643591,85.4669201541749,59.2949998835615,80.0,81.0,85.0,-0.9,2.5,2.5,4.5,4.37,4.29,3.25,5.0,6.0,79.0,78.96,78.0,2.84,3.53,3.5,56.63,58.72,58.7,-1.5,-0.79,-0.3,35.0,35.6,34.7,0.7382,5.7304,5.2404,,,,,,,,,,,,,,,,
01-05-2020,-127092.22,-298497.85,-0.38,1.88,3.75,88.22,79.95,6541807.02,5929085.15,62.54,4638022.09,39.73,2946187.03,3153.5,7415587.5,100.978409000583,77.5135283764056,90.6498959551761,71.9233481560904,91.5015896418666,155.951568157357,107.852431298735,72.4282498259983,85.2841506143351,62.1392728272825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2020,-195180.0,-481465.69999999995,0.26,2.13,3.0,90.22,82.87,6699653.26,6153523.83,65.37,4853880.43,42.28,3139436.8,5877.6,7425634.4,101.527056528772,81.7888690608168,92.8551300669335,90.6417299335637,86.3769611873479,176.454490812418,100.171822300897,72.956097208817,87.8514045559477,68.074697458991,63.0,75.5,80.0,-6.46,3.5,2.5,5.5,5.1,4.9,2.25,3.25,5.0,89.5,88.75,88.35,1.53,3.1,3.5,64.28,65.2,65.9,-8.0,-2.01,-1.2,46.6,45.45,45.02,0.7529,5.9668,5.3639,,,,,,,,,,,,,,,,
01-07-2020,-88141.23,-568205.33,0.36,2.31,2.25,88.6,83.50,6589611.36,6210041.66,66.52,4947120.54,44.4,3302129.21,6536.9,7437366.6,102.02164480551,86.0639667154678,95.038064470923,96.0437874541926,89.587941446297,184.44700305631,95.2303374755022,73.9918069622626,90.6890714615012,68.6710891364907,55.0,70.0,80.0,-6.59,3.5,2.5,5.2,5.03,4.8,2.0,3.0,5.0,92.3,92.6,92.0,1.63,3.0,3.5,66.3,68.06,67.5,-10.2,-2.45,-1.5,53.2,55.25,50.0,0.7588,6.0411,5.3651,,,,,,,,,,,,,,,,
01-08-2020,-96471.06,-648217.02,0.24,2.44,2.25,89.45,85.82,6659994.92,6389754.5,63.54,4730781.08,44.87,3340502.98,4945.9,7445213.2,102.447493465983,90.332411204068,97.1941017279443,100.005218224995,99.5309105178043,205.021834780384,97.8055642413048,69.2551404465819,91.57290616677,73.4929947006788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2020,-75147.67,-702733.6100000001,0.64,3.14,2.0,90.77,87.42,6784365.82,6533712.36,64.73,4837826.42,45.53,3403285.34,4364.6,7474347.6,102.795374446109,90.6854609517704,97.363725798771,93.0072700582023,101.662940064412,210.022367336003,103.187132067347,67.9946957587418,101.135292715035,71.4302929639288,55.0,65.48,80.0,-5.41,3.5,2.5,5.25,5.0,4.9,2.0,2.88,4.5,93.9,94.7,93.7,1.78,3.0,3.5,67.0,69.48,70.95,-11.66,-2.5,-1.8,55.0,53.35,47.42,0.787,6.4215,5.3732,,,,,,,,,,,,,,,,
01-10-2020,-3209.93,-714488.35,0.86,3.92,2.0,92.56,87.68,6940042.55,6574653.33,65.1,4881049.95,45.39,3403574.52,3683.5,7498045.2,103.061569209162,91.0407239222104,97.5362152683951,92.2974063549859,92.8081252286782,203.619246380637,107.347014367763,68.5053809801899,106.856290131519,80.784997202139,55.0,67.0,78.5,-5.01,3.5,2.5,5.25,5.0,4.8,2.0,2.5,4.5,94.2,94.95,95.59,2.06,3.0,3.5,67.3,70.0,70.9,-12.0,-2.8,-1.9,56.0,55.0,47.42,0.8313,6.6341,5.6441,,,,,,,,,,,,,,,,
01-11-2020,-20393.51,-716704.7,0.89,4.31,2.0,93.85,86.98,7076136.3,6558571.31,64.94,4896226.11,47.14,3554668.26,1685.0,7540124.8,103.249355187344,91.3941128262912,97.7240152315097,97.7171753958779,91.9959744536371,210.916771532943,106.120398105295,72.564904098552,115.681722003622,84.6903374920236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-12-2020,-44661.49,-745265.86,1.35,4.52,2.0,96.01,86.94,7305733.53,6615755.2,65.35,4973115.05,47.98,3651459.54,-1939.4,7609597.0,103.365561337141,91.011911897104,98.0512669181776,111.752415354036,96.4066305168506,261.358693604241,103.997397594255,71.6273639658045,122.317833420967,83.0228083519163,41.3,60.0,70.0,-4.5,3.46,2.5,5.35,5.2,5.0,2.0,3.0,4.5,93.95,94.8,96.7,3.58,3.44,3.5,66.18,68.27,70.83,-11.5,-2.9,-2.01,58.0,56.75,50.0,0.8034,6.3526,5.2789,771633668183.0,127197488640.0,93028622469.0,766260845477.0,163521143797.0,91090761805.0,323147982327.0,320994208838.0,45069584746.0,109982762708.0,1620525915788.0,1721843766441.0,46206979184.0,89664195912.0,35409698030.0,488103991530.0
01-01-2021,43156.41,-747578.6799999999,0.25,4.56,2.0,95.49,86.92,7328486.7,6670267.06,64.66,4962494.67,46.72,3585625.91,-2618.8,7674253.3,103.417328317932,90.6290678376924,98.4043790519516,122.506418734239,98.1564567994842,284.705117780494,107.510933184281,70.9851713265309,139.041255404596,89.3704264155162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2021,-22508.14,-743193.89,0.86,5.2,2.0,96.73,86.87,7509475.13,6744244.12,64.46,5004301.39,46.74,3628716.76,-356.7,7763188.9,103.410820729768,90.244873827842,98.7429666419619,138.340234974471,101.580209676718,277.169762421274,114.159497395422,65.5768517754632,140.007643514846,95.0502646284025,60.0,70.0,80.0,3.5,2.5,2.5,5.01,5.0,4.86,3.5,5.0,6.0,88.45,90.0,89.95,3.54,3.5,3.25,64.45,65.8,68.15,-2.75,-2.08,-1.5,55.0,49.7,45.0,0.8444,6.5988,5.4608,,,,,,,,,,,,,,,,
01-03-2021,3938.27,-717875.45,0.93,6.1,2.0,95.87,85.10,7572176.58,6721063.14,63.88,5045108.94,45.9,3625134.92,-514.3,7898172.6,103.351072768231,92.400238626644,98.9793689081369,145.957043575321,101.959768772947,284.706885377721,123.184079375652,66.7061427791755,143.333235654606,89.4325124966491,55.0,64.4,70.0,3.26,2.5,2.5,5.13,5.08,5.0,4.0,5.0,6.0,88.7,90.06,91.4,3.9,3.49,3.25,64.1,65.65,67.4,-2.8,-2.04,-1.5,55.1,50.0,57.0,0.8636,6.7289,5.5832,,,,,,,,,,,,,,,,
01-04-2021,16265.05,-609445.52,0.31,6.76,2.75,92.07,82.60,7428769.06,6665275.15,62.2,5018717.97,45.56,3676545.11,8759.0,8069020.8,103.242583977748,94.549528229589,99.1807230314167,145.370809790772,102.934968325897,304.361682745061,138.594070861176,65.9151742198808,148.16880625306,91.8703792602311,55.0,62.2,67.4,3.1737,2.3315,2.5,5.35,5.25,5.0,5.0,6.0,6.5,88.8671,91.0,92.75,4.8147,3.5249,3.25,64.6,66.2,68.1,-3.05,-2.15,-1.6,55.0,51.0,55.45,0.866,6.6934,5.6849,,,,,,,,,,,,,,,,
01-05-2021,-20923.69,-503276.99,0.83,8.06,2.75,91.3,81.44,7507613.68,6696353.78,61.46,5053686.92,45.74,3761403.62,7376.6,8222899.5,103.090436361347,96.7082582752166,99.3596033454372,151.678436633083,113.807906828085,346.378352633129,147.801849890622,68.0003543207523,159.07281474369,97.067253398893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2021,-75082.66,-383179.65,0.53,8.35,3.5,91.87,80.60,7670021.22,6729562.39,61.48,5133428.61,47.01,3925077.67,7451.7,8349087.7,102.900963367882,97.1970478061879,99.5677387111614,163.075052547978,117.226906360888,368.505227754078,153.231687965567,71.4126601186104,148.151538503128,97.3486700738089,57.65,65.35,70.0,4.0729,2.303,2.5,5.3,5.3,5.195,5.75,6.5,6.5,86.74,89.6,89.5,5.3944,3.6794,3.25,63.1,65.5,67.0,-2.95,-2.0,-1.11,68.0,60.0,57.0,0.8094,6.3213,5.1636,,,,,,,,,,,,,,,,
01-07-2021,-16842.32,-311880.74,0.96,8.99,4.25,91.06,80.25,7714487.44,6797927.95,61.28,5191114.72,46.53,3941700.95,6261.9,8471429.1,102.6820461642,97.7015695843155,99.7906009867293,165.050369301672,124.817461046656,365.98687109125,149.20620690192,77.314347390045,144.351153425154,100.951638070032,56.0,69.0,72.3,5.1813,2.1015,2.5,5.08,5.2,5.0501,6.5,6.75,6.5,83.5,85.0,86.1,6.0052,3.7831,3.25,61.6,63.6,66.05,-2.39,-1.65,-1.1,68.409,60.0,61.4636,0.7739,5.9345,5.0055,,,,,,,,,,,,,,,,
01-08-2021,-11092.32,-226501.99999999997,0.87,9.68,4.25,90.76,79.64,7806344.45,6849857.48,60.6,5212554.57,46.45,3995521.56,5670.0,8601519.9,102.444435910528,98.2157775249883,100.015664654549,156.58746296489,132.101175327364,276.770052446484,147.802269474587,80.6759833371728,138.966246722433,108.8887550821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2021,708.29,-150646.03999999998,1.16,10.25,5.25,89.32,79.62,7784670.21,6939728.6,60.38,5262849.94,45.54,3969446.78,2551.1,8715615.4,102.199531808217,98.6927426576359,100.223812059322,165.818716094074,137.65676222731,194.174642971472,142.02073956019,83.68871749488,129.426883840745,108.491764257449,54.0,65.0,70.18,5.1463,2.0,2.5,5.16,5.2,5.05,7.5,7.5,6.5,82.0,83.5,85.0,7.3962,3.9701,3.25,61.15,63.073,65.0,-1.5663,-1.1,-0.7,70.4,61.7,58.1,0.7986,6.1128,5.1576,,,,,,,,,,,,,,,,
01-10-2021,29042.4,-118393.70999999999,1.25,10.67,6.25,87.86,79.51,7745153.7,7009119.32,60.0,5289723.28,44.68,3938553.03,1367.3,8815476.8,101.95884882115,99.1806927564516,100.380501980453,186.0402765169,147.139499410952,195.467971767616,137.919542481248,74.5416520048971,124.624585538917,110.778184594139,50.5,62.0,69.5,5.0376,1.5682,2.2,5.2,5.25,5.1,8.25,8.5001,6.75,82.0,83.35,84.0,8.5102,4.136,3.25,60.95,62.946,64.35,-1.5,-1.0,-0.55,70.0,63.0,57.0,0.8365,6.2531,5.3911,,,,,,,,,,,,,,,,
01-11-2021,3528.7,-94471.49999999999,0.95,10.74,7.75,88.29,78.21,7878607.15,6978912.93,59.58,5316499.79,44.67,3986579.8,-2333.3,8923628.4,101.729967853854,99.6757086262749,100.449468496778,179.441242557786,158.067752680038,153.899573839497,135.535645830867,74.0734059985278,125.328890463143,111.383014416587,50.0,60.0,70.0,4.96,1.1249,2.0,5.5,5.5,5.2528,9.25,10.5,7.5,81.5,83.4,85.0,9.213,4.5616,3.3,60.3,62.95,65.005,-1.2,-1.1,-0.65,70.25,63.0,58.0,0.8862,6.5725,5.6694,,,,,,,,,,,,,,,,
01-12-2021,13937.83,-35872.17999999999,0.73,10.06,7.75,88.93,77.31,8014882.92,6966925.2,59.47,5359710.07,44.71,4029713.09,2748.9,9012142.0,101.517842578518,99.7193429541131,100.410181611203,165.660583783211,163.775119311758,188.604391734576,138.974145453036,79.522794120168,130.631679421741,108.362802133816,50.0,58.1,70.0,4.7799,0.5413,2.0,5.5,5.5,5.301,9.25,11.25,8.0,81.8,83.5,85.1,10.17,5.0,3.49,59.6,63.2,65.15,-0.6866,-1.2,-0.8,70.0,64.55,59.0,0.8821,6.3672,5.6168,793339575334.0,132503197599.0,95954608801.0,805849992327.0,181392458010.0,98743771563.0,338385239669.0,329039182751.0,46881107099.0,66777100465.0,1656323565795.0,1756569415594.0,35501977583.0,93669175717.0,33398964789.0,211649418851.0
01-01-2022,77429.54,-1599.050000000003,0.54,10.38,9.25,88.25,76.97,7994833.04,6973243.1,58.4,5290734.24,44.78,4056584.74,-1354.7,9059114.0,101.325527222484,99.7708621979551,100.281371427101,189.938188815811,165.454988936724,227.17497013765,143.841932189979,89.4803264446579,141.835916524528,104.415691386899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2022,-19181.07,1728.0199999999968,1.01,10.54,9.25,89.09,76.90,8111833.95,7001664.3,57.61,5245615.23,45.77,4167981.04,3555.4,9105425.4,101.154990437508,99.8158198446489,100.099795796902,209.114755347179,170.796829906866,238.537599323899,151.405542209736,82.3052735380745,160.926946966253,103.097518530618,60.0,70.0,78.9,0.3,1.525,2.0,5.6,5.5,5.4,11.75,8.0,7.0,84.0,86.435,88.62,5.4264,3.5,3.0,62.0,66.2123,68.775,-1.0,-0.6,-0.3,56.0,51.0,50.0,0.8303,5.9406,5.281,,,,,,,,,,,,,,,,
01-03-2022,-7811.43,-10021.680000000004,1.62,11.3,10.75,86.77,76.40,7961559.23,7009269.27,57.46,5272178.98,47.32,4341514.55,6094.1,9175000.0,101.005038324517,99.8422451771856,99.90532434276,249.428358717651,158.077088888605,251.596254118669,162.543242036527,86.404765753814,170.164516168367,107.930878133224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-04-2022,29638.37,3351.639999999996,1.06,12.13,11.75,86.47,76.35,8013025.78,7075133.23,57.18,5298813.48,47.13,4367678.16,6824.4,9266848.4,100.871317805239,99.8465596634984,99.7300106991543,235.487776438861,161.985866589109,250.433175143201,165.921585013802,102.151190694658,170.423701638919,111.061275601741,59.0,69.0,79.5,0.5159,1.2992,2.0,5.2,5.2,5.2,13.0,9.0,7.5,81.7444,84.0,85.5,6.9657,3.8038,3.12,60.4,63.55,65.05,-0.5,-0.5,-0.2,69.5,58.0,54.0,0.7385,5.1903,4.6984,,,,,,,,,,,,,,,,
01-05-2022,-40017.73,-15742.400000000009,0.47,11.73,11.75,86.67,75.70,8127141.78,7098469.68,57.22,5365999.75,47.85,4486942.72,3367.7,9377567.9,100.747949783556,99.8303449353264,99.5969010756765,248.7043784067,158.965801858322,223.837585882126,165.282938470334,105.225140205024,170.143744817,108.804095040782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2022,13710.33,73050.59,0.67,11.89,12.75,87.55,75.61,8307536.04,7174528.52,57.26,5433693.28,46.77,4438375.34,7336.6,9488842.7,100.623841817989,99.7987204057756,99.517567521874,261.080610073288,167.092078806452,223.759972294788,165.932714951673,105.307510863382,171.267299745933,106.248630074685,59.0,66.15,72.5,1.1917,0.8,2.0,5.0478,5.04,5.0365,13.25,9.75,7.5,79.55,82.4,83.7,8.7936,4.3612,3.25,60.14,63.95,65.1,0.1,-0.35,-0.225,70.5,60.0,53.0,0.7144,5.0851,4.7765,,,,,,,,,,,,,,,,
01-07-2022,19960.52,109853.43,-0.68,10.07,13.25,85.98,75.22,8249437.36,7217112.27,56.76,5445972.49,46.4,4451428.12,4130.2,9594346.1,100.48561522286,99.7602217320806,99.4866242953132,233.484946704787,156.193048433085,186.198691908419,162.875872169833,97.0485824016844,157.427828585053,103.586215731979,60.0,65.0,70.0,1.5074,0.5,1.81,5.0925,5.1,5.0686,13.75,10.5,7.75,79.1,81.515,83.59,7.9622,5.0073,3.25,59.0,62.0,63.0,0.1,-0.1,0.0,68.36,60.0,50.753,0.7932,5.5316,5.3142,,,,,,,,,,,,,,,,
